"id","name","city","state","zip","holeCount","rating","latitude","longitude"
"ben-geren-park-south","Ben Geren Park - South Orange","Fort Smith ","Arkansas","72916",18,,35.3222776,-94.35442669999999
"mountain-view-city-park","Bluegrass Trails Disc Golf Course","Mountain View ","Arkansas","72560",18,3,35.8758273,-92.12094019999999
"booneville-disc-golf-course","Booneville Disc Golf Course","Booneville ","Arkansas","72927",18,,35.1433987,-93.9158441
"bovine-9-catherines-landing","Bovine 9 at Catherine's Landing","Hot Springs ","Arkansas","71901",9,4,34.4432355,-93.00112530000001
"branchwood-disc-golf-course","Branchwood Disc Golf Course","Bella Vista ","Arkansas","72715",18,5,36.48909829999999,-94.3450187
"broadmoor-lake-disc-golf-course","Broadmoor Lake Disc Golf Course","Little Rock ","Arkansas","72204",9,,34.6936345,-92.36526309999999
"burns-park-blue","Burns Park - Blue","North Little Rock ","Arkansas","72118",18,,34.7976957,-92.3099177
"burns-park-junior","Burns Park - Junior","North Little Rock ","Arkansas","72118",9,,34.8033551,-92.3051218
"burns-park-red","Burns Park - Red","North Little Rock ","Arkansas","72118",18,,34.7969206,-92.31461250000001
"cabin-creek-0","Cabin Creek","Lamar ","Arkansas","72846",9,,35.4396068,-93.39216650000002
"carter-park-disc-golf-course","Carter Park Disc Golf Course","West Fork ","Arkansas","72774",18,,35.9313371,-94.1871539
"cedar-creek-disc-golf-course","Cedar Creek Disc Golf Course","West Fork ","Arkansas","72774",18,,35.911641,-94.25764799999999
"cedar-glades","Cedar Glades","Hot Springs ","Arkansas","71913",18,5,34.5387479,-93.0805697
"cedar-street-park","Cedar Street Park","Trumann ","Arkansas","72472",9,,35.6747967,-90.5224106
"cherokee-acres-disc-golf-course","Cherokee Acres Disc Golf Course","Cherokee Village ","Arkansas","72529",9,,36.310773,-91.508366
"city-lake-park-0","City Lake Park","Siloam Springs ","Arkansas","72761",9,,36.2227229,-94.53517079999999
"city-charleston","City of Charleston","Charleston ","Arkansas","72933",9,,35.2975966,-94.0272778
"clarksville-schools","Clarksville Schools","Clarksville ","Arkansas","72830",9,,35.492719,-93.5205641
"cline-park-disc-golf-course","Cline Park Disc Golf Course","Clarksville ","Arkansas","72830",18,,35.4693203,-93.4514464
"clinton-disc-golf-course-0","Clinton Disc Golf Course","Clinton ","Arkansas","72031",18,,35.5964781,-92.4553049
"craighead-forest-loop-1","Craighead Forest Disc Golf - Red","Jonesboro ","Arkansas","72404",18,,35.7784978,-90.70240609999999
"craighead-forest-disc-golf-course","Craighead Forest Disc Golf - Yellow","Jonesboro ","Arkansas","72401",18,,35.7850855,-90.7118836
"creekside-park-disc-golf-course","Creekside Park Disc Golf Course","Farmington ","Arkansas","72730",18,,36.0463177,-94.235878
"cross-hollow-disc-golf-course","Cross Hollow Disc Golf Course","Rogers ","Arkansas","72758",9,3,36.3023059,-94.1194809
"danville-disc-golf-course","Danville Disc Golf Course","Danville ","Arkansas","72833",9,,35.2988667,-93.1218371
"decatur-disc-golf-course","Decatur Disc Golf Course","Decatur ","Arkansas","72722",9,,36.3451326,-94.46158179999999
"deer-creek-disc-golf-course","Deer Creek Disc Golf Course","Monticello ","Arkansas","71655",18,3,33.6284514,-91.8057111
"degray-lake-resort-disc-golf","DeGray Lake Resort State Park Disc Golf","Bismarck ","Arkansas","71929",18,,34.2456659,-93.14810969999999
"degray-lower-lake-disc-golf-course","DeGray Lower Lake Disc Golf Course","Caddo Valley ","Arkansas","71923",18,5,34.1795702,-93.0967166
"disc-side-heaven-champ-course","Disc Side of Heaven - Champ Course","Jonesboro ","Arkansas","72404",18,,35.82115599999999,-90.77550199999999
"disc-side-heaven-rec-course","Disc Side of Heaven - Rec Course","Jonesboro ","Arkansas","72404",18,,35.82115599999999,-90.77550199999999
"dupree-park","Dupree Park","Jacksonville ","Arkansas","72076",18,,34.8562736,-92.1290671
"eagles-nest","Eagle's Nest","Van Buren ","Arkansas","72957",18,,35.5321463,-94.2206798
"eighteens-pond-east","Eighteens at The Pond - East","Little Rock ","Arkansas","72204",18,,34.7179437,-92.3714901
"eighteens-pond-west","Eighteens at The Pond - West","Little Rock ","Arkansas","72204",18,,34.7191535,-92.3819599
"fair-park-0","Fair Park","Hope ","Arkansas","71801",9,,33.659074,-93.60718430000001
"fairview-elementary-school","Fairview Elementary School","Fort Smith ","Arkansas","72901",6,,35.3526636,-94.4082498
"fellowship-creek-disc-golf-course","Fellowship Creek Disc Golf Course","Russellville ","Arkansas","72801",9,,35.2988667,-93.1218371
"forest-home-church","Forest Home Church","Jonesboro ","Arkansas","72401",9,,35.8154657,-90.6908708
"future-fuel-disc-golf-course","Future Fuel Disc Golf Course","Batesville ","Arkansas","72501",18,,35.7247827,-91.54450779999999
"gentry-city-park","Gentry City Park","Gentry ","Arkansas","72734",9,,36.2660926,-94.4905994
"greenbrier-disc-golf-course","Greenbrier Disc Golf Course","Greenbrier ","Arkansas","72058",18,,35.2809467,-92.3202104
"har-ber-meadows","Har-Ber Meadows","Springdale ","Arkansas","72762",9,,36.1828013,-94.2026194
"harding-university","Harding University","Searcy ","Arkansas","72143",18,3,35.245152,-91.7235465
"harp-elementary-school","Harp Elementary School","Springdale ","Arkansas","72764",9,,36.1601085,-94.09542340000002
"herman-dierks-disc-golf-course","Herman Dierks Disc Golf Course","De Queen ","Arkansas","71832",9,,34.0416637,-94.33146939999999
"hickory-hollow","Hickory Hollow","Russellville ","Arkansas","72801",9,,35.2718286,-93.1473221
"hindman-park","Hindman Park","Little Rock ","Arkansas","72209",9,,34.6972619,-92.3662951
"holcomb-elementary-school","Holcomb Elementary School","Fayetteville ","Arkansas","72704",9,,36.1057457,-94.2064585
"holt-middle-school","Holt Middle School","Fayetteville ","Arkansas","73704",9,,36.0955158,-94.21418000000001
"industrial-park","Industrial Park","Searcy ","Arkansas","72143",18,,35.2419012,-91.6975657
"jb-hunt-park-jbeast-junior","JB Hunt Park - JBeast Junior","Springdale ","Arkansas","72762",9,,36.2060026,-94.15777489999999
"jb-hunt-park","JB Hunt Park - Main","Springdale ","Arkansas","72762",18,2,36.2060026,-94.15777489999999
"jcf-disc-golf-course","JCF Disc Golf Course","Springdale ","Arkansas","72765",3,,36.1384466,-94.1350963
"john-brown-university-disc-golf-course","John Brown University Disc Golf Course","Siloam Springs ","Arkansas","72761",9,,36.1900219,-94.5605944
"keaton-coyle-memorial-disc-golf-course","Keaton Coyle Memorial Disc Golf Course","Prairie Grove ","Arkansas","72753",18,,35.981288,-94.3259547
"kerr-station-park","Kerr Station Park","Cabot ","Arkansas","72023",18,3,34.9540249,-92.01979089999999
"kj-memorial-park","KJ Memorial Park","Lowell ","Arkansas","72745",18,4,36.2593289,-94.1700438
"lavaca-elementary","Lavaca Elementary","Lavaca ","Arkansas","72941",9,,35.3306105,-94.17096370000002
"leslie-disc-golf-course","Leslie Disc Golf Course","Leslie ","Arkansas","72645",9,,35.8268342,-92.5564893
"little-debbie-disc-golf-course","Little Debbie Disc Golf Course","Gentry ","Arkansas","72734",9,,36.2675793,-94.4846601
"london-disc-golf-course","London Disc Golf Course","London ","Arkansas","72847",9,,35.333749,-93.24706239999999
"lucas-pond-dgc","Lucas Pond Disc Golf Course","Crossett ","Arkansas","71635",18,,33.1195678,-91.9695816
"mckissick","McKissick Disc Golf Course","Centerton ","Arkansas","72719",9,4,36.3598901,-94.2770559
"mena-lions-club-disc-golf-course","Mena Lions Club Disc Golf Course","Mena ","Arkansas","71953",18,,34.5668971,-94.251922
"merritt-park","Merritt Park","Dardanelle ","Arkansas","72834",9,,35.2335846,-93.1772891
"mid-south-community-college","Mid-South Community College","West Memphis ","Arkansas","72301",18,,35.1454262,-90.22286059999999
"morehart-park","Morehart Park","Mabelvale ","Arkansas","72103",9,,34.653495,-92.38197919999999
"mossy-bluff-disc-golf-course","Mossy Bluff Disc Golf Course","Heber Springs ","Arkansas","72543",18,,35.5226604,-91.99866759999999
"mulberry-disc-golf-course","Mulberry Disc Golf Course","Mulberry ","Arkansas","72947",9,,35.5056809,-94.0595857
"mulerider-disc-golf-course","Mulerider Disc Golf Course","Magnolia ","Arkansas","71753",18,,33.2881751,-93.2349332
"nashville-disc-golf-course","Nashville Disc Golf Course","Nashville ","Arkansas","71852",18,,33.9457858,-93.8632409
"newark-disc-golf-cedar-ridge","Newark Disc Golf at Cedar Ridge","Newark ","Arkansas","72562",18,,35.7199993,-91.4455801
"norman-city-park-dgc","Norman City Park Disc Golf Course","Hamburg ","Arkansas","71646",9,,33.217981,-91.79196660000001
"north-arkansas-college","North Arkansas College","Harrison ","Arkansas","72601",18,,36.2204818,-93.0888137
"northshore","Northshore","Fayetteville ","Arkansas","72764",18,4,36.1384466,-94.1350963
"old-post-park-disc-golf-course","Old Post Park Disc Golf Course","Russellville ","Arkansas","72802",18,5,35.2988667,-93.1218371
"old-town-park","Old Town Park","Gravette ","Arkansas","72736",9,,36.4220463,-94.4453705
"ouachita-baptist-university-disc-golf-course","Ouachita Baptist University Disc Golf Course","Arkadelphia ","Arkansas","71998",18,1,34.1305096,-93.05225809999999
"owl-creek-elementary","Owl Creek Elementary","Fayetteville ","Arkansas","72704",9,,36.0691868,-94.2191718
"ozark-adventist-academy","Ozark Adventist Academy","Gentry ","Arkansas","72734",9,,36.238778,-94.4994852
"ozark-disc-golf-west-side-park","Ozark Disc Golf at West Side Park","Ozark ","Arkansas","72949",18,,35.5036483,-93.8438216
"patmos-park","Patmos Park","Patmos ","Arkansas","71801",6,,33.5745099,-93.5622659
"persimmon-ridge","Persimmon Ridge Disc Golf Course","Greenbrier ","Arkansas","72058",18,,35.2809467,-92.3202104
"pine-valley-golf-course","Pine Valley Golf Course","Sherwood ","Arkansas","72120",18,,34.9121134,-92.2122059
"pirates-ridge-disc-golf-course","Pirates Ridge Disc Golf Course","Calico Rock ","Arkansas","72519",18,,36.1206384,-92.1411843
"pleasant-view-disc-golf-course","Pleasant View Disc Golf Course","Russellville ","Arkansas","72802",18,4,35.3232705,-93.14553819999999
"ramsey-jr-high-school","Ramsey Jr. High School","Fort Smith ","Arkansas","72901",9,,35.3518771,-94.4112967
"reservoir-park-disc-golf-course","Reservoir Park Disc Golf Course","Little Rock ","Arkansas","72227",18,,34.7769725,-92.3673724
"sports-life-disc-golf","Sports Life Disc Golf","Springdale ","Arkansas","72762",18,,36.168586,-94.15476090000001
"taylor-park","Taylor Park","Greenland ","Arkansas","72701",9,,35.9932752,-94.17585470000002
"course-lyon-college","The Course at Lyon College","Batesville ","Arkansas","72501",18,,35.7792058,-91.6283696
"farm-dgc","The Farm Disc Golf Course","Eureka Springs ","Arkansas","72631",18,,36.4862954,-93.8124232
"bishop-park","The TRAXX at Bishop Park","Bryant ","Arkansas","72022",18,,34.5910937,-92.5147252
"tilles-park","Tilles Park","Fort Smith ","Arkansas","72901",9,,35.3853271,-94.39122909999999
"timberwolf-disc-golf-course","Timberwolf Disc Golf Course","Morrilton ","Arkansas","72110",9,,35.2988667,-93.1218371
"trinity-junior-high-disc-golf","Trinity Junior High Disc Golf","Fort Smith ","Arkansas","72903",9,,35.3726373,-94.38441999999999
"twin-creeks-disc-golf-course-0","Twin Creeks Disc Golf Course","Rogers ","Arkansas","72758",18,2,36.2978546,-94.1449765
"tyndall-park-juniors","Tyndall Park Youth Disc Golf Course","Benton ","Arkansas","72015",18,,34.562424,-92.57738909999999
"vandergriff-elementary-disc-golf-course","Vandergriff Elementary School","Fayetteville ","Arkansas","72703",9,,36.0912319,-94.1162389
"waxhaws-disc-golf-course","Waxhaws Disc Golf Course","Fayetteville ","Arkansas","72701",18,,36.0540805,-94.16084169999999
"williams-baptist-college-disc-golf-course","Williams Baptist College Disc Golf Course","Walnut Ridge ","Arkansas","72476",18,,36.1261107,-90.93896029999999
"windy-hills-disc-golf-mitchusson-park","Windy Hills Disc Golf at Mitchusson Park","Huntsville ","Arkansas","72740",9,5,36.0765528,-93.7477373
"winkler-disc-course","Winkler Disc Course ","Harrison ","Arkansas","72601",18,,36.2582467,-93.1175056
"woodland-mead-disc-golf-course","Woodland Mead Disc Golf Course","Fairfield Bay ","Arkansas","72088",9,,35.6087442,-92.26874719999999
"mount-shasta-ski-park-marmot-ridge"," Mount Shasta Ski Park - Marmot Ridge","McCloud ","California","96057",9,,41.321106,-122.203502
"alpine-camp","Alpine Christian Camp","Blue Jay ","California","92317",9,,34.2452583,-117.2261361
"alumni-park-pepperdine","Alumni Park at Pepperdine","Malibu ","California","90263",9,2,34.0368609,-118.7055975
"anderson-river-park","Anderson River Park","Anderson ","California","96007",18,3,40.4681574,-122.2660085
"anderson-valley-brewing-company","Anderson Valley Brewing Company","Boonville ","California","95494",18,3,39.0011005,-123.3559362
"angelus-oaks-lodge-disc-golf-course","Angelus Oaks Lodge Disc Golf Course","Angelus Oaks ","California","92305",6,,34.1494572,-116.9778693
"aptos-high-school-disc-golf-course","Aptos High School Disc Golf Course","Aptos ","California","95003",18,4,36.977339,-121.862022
"aquatic-park","Aquatic Park","Berkeley ","California","94703",18,3,37.8603258,-122.2992682
"arakelian-park-disc-golf-course","Arakelian Park Disc Golf Course","Livingston ","California","95334",5,2,37.3783928,-120.7288969
"auburn-regional-park","Auburn Regional Park","Auburn ","California","95603",18,5,38.9524611,-121.1066869
"avalon-park-disc-golf","Avalon Park Disc Golf","Victorville ","California","92395",6,,34.538069,-117.307154
"b-t-collins-park","B. T. Collins Park","Folsom ","California","95630",9,3,38.68430499999999,-121.1378829
"bartlett-park-disc-golf-course-0","Bartlett Park Disc Golf Course","Porterville ","California","93257",18,,36.0566955,-118.927743
"beachfront-park-disc-golf-course","Beachfront Park Disc Golf Course","Crescent City ","California","95531",24,3,41.7484956,-124.1961767
"beattie-park","Beattie Park","Lompoc ","California","93436",18,3,34.6324339,-120.4440278
"beau-pre-golf-course","Beau Pre DiscGolfPark","McKinleyville ","California","95519",18,5,40.9629938,-124.0963838
"benicia-community-park","Benicia Community Park","Benicia ","California","94510",9,2,38.0880561,-122.1597659
"big-trees-golf-course","Big Trees Golf Course","Yosemite National Park ","California","95389",18,,37.5368615,-119.6549003
"bijou-community-park","Bijou Community Park","South Lake Tahoe ","California","96150",27,5,38.9319268,-119.9668265
"birds-paradise","Birds of Paradise","Miranda ","California","95553",27,5,40.2344821,-123.8243505
"black-butte-disc-golf-course","Black Butte Disc Golf Course","Shingletown ","California","96088",9,,40.5180397,-121.9342956
"black-butte-lake-disc-golf-course","Black Butte Lake Disc Golf Course","Orland ","California","95963",18,4,39.7684693,-122.3514534
"black-rock-disc-golf","Blackrock Disc Golf Course","Cobb ","California","95426",18,4,38.8221206,-122.7163009
"boosinger-mini-course","Boosinger Practice Course","Pismo Beach ","California","93449",1,,35.1468253,-120.639494
"bhs-disc-cats","Boron School Disc Cats","Boron ","California","93516",10,,35.0048711,-117.6551809
"brengle-terrace-park-disc-golf-course","Brengle Terrace Park Disc Golf Course","Vista ","California","92084",18,4,33.2097547,-117.2229343
"bridge-bridge","Bridge to Bridge","Santa Cruz ","California","95060",9,,36.9524725,-122.057168
"brooktrails-golf-course","Brooktrails Golf Course","Willits ","California","95490",18,5,39.437515,-123.3846928
"browns-and-bows","Browns and Bows","Browns Valley ","California","95918",36,,39.3162289,-121.3649229
"splat-hill-disc-golf-course-back","Browns and Bows Disc Golf Course - Back","Browns Valley ","California","95918",18,,39.3162289,-121.3649229
"splat-hill-disc-golf-course-front","Browns and Bows Disc Golf Course - Front","Browns Valley ","California","95918",18,5,39.3162289,-121.3649229
"buckeye-park","Buckeye Park","Redding ","California","96003",18,,40.6308462,-122.4009748
"buckingham-golf-course","Buckingham Golf Course","Kelseyville ","California","95451",18,,39.0012519,-122.7562477
"buena-vista-high-school","Buena Vista High School","Taft ","California","93268",4,,35.1498334,-119.4645849
"buena-vista-hill-disc-golf-course-elysian-park","Buena Vista Hill Disc Golf Course at Elysian Park","Los Angeles ","California","90012",5,1,34.07852270000001,-118.2324932
"buttonwillow-park","Buttonwillow Park","Buttonwillow ","California","93206",9,,35.400517,-119.4695619
"lake-cachuma-disc-golf-course","Cachuma Lake Disc Golf Course","Santa Barbara ","California","93105",18,4,34.5764797,-119.9580955
"camerado-springs-middle-school","Camerado Springs Middle School","Cameron Park ","California","95682",9,4,38.6580292,-121.005098
"cameron-park-lake-disc-golf-course","Cameron Park Lake Disc Golf Course","Cameron Park ","California","95682",18,5,38.6856104,-120.9982548
"camp-jones-gulch","Camp Jones Gulch","La Honda ","California","94020",9,,37.2887577,-122.2800849
"camp-pendleton-21-area","Camp Pendleton - 21 Area","Oceanside ","California","92058",9,,33.2250702,-117.403185
"camp-pendleton-barracks-disc-golf-13-area","Camp Pendleton Barracks Disc Golf - 13 Area","Oceanside ","California","92058",9,,33.3093324,-117.3130418
"captain-johns-fawn-harbor-marina","Captain John’s Fawn Harbor and Marina","Fawnskin ","California","92333",10,,34.2665308,-116.9429766
"carmel-middle-school","Carmel Middle School","Carmel ","California","93923",18,1,36.5423,-121.897217
"carmichael-park-disc-golf-course","Carmichael Park Disc Golf Course","Carmichael ","California","95608",9,2,38.6273574,-121.3309779
"centennial-park","Centennial Park","Hanford ","California","93230",9,1,36.312455,-119.6668929
"central-park-disc-golf-course-0","Central Park Disc Golf Course","Santa Clarita ","California","91350",18,3,34.4344907,-118.5207842
